0.8766,0.8766,0.0
0.0,0.0,0.00098
2e-05,2e-05,0.04177
0.83373,0.83285,0.00231
0.0,0.0,0.00363
0.00525,0.0012,0.01362
1e-05,0.0,0.00325
0.0,0.0,0.0
